GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQ1T,EMP
0100000US,,United States,8134104,Civic and social organizations ,N,Establishments exempt from federal income tax,804,4 largest firms,2002,85,347244,3.1,73871,19056,2784
0100000US,,United States,8134104,Civic and social organizations ,N,Establishments exempt from federal income tax,808,8 largest firms,2002,116,595805,5.4,146356,36114,5668
0100000US,,United States,8134104,Civic and social organizations ,N,Establishments exempt from federal income tax,820,20 largest firms,2002,203,1092726,9.8,309269,78061,16858
0100000US,,United States,8134104,Civic and social organizations ,N,Establishments exempt from federal income tax,850,50 largest firms,2002,302,1588110,14.3,494279,122190,29754
0100000US,,United States,8139,"Business, professional, labor, political, and similar organizations",A,All establishments,001,All firms,2002,46761,43509350,100.0,12237761,3015021,331851
0100000US,,United States,8139,"Business, professional, labor, political, and similar organizations",A,All establishments,804,4 largest firms,2002,8,1363317,3.1,199107,61612,2799
0100000US,,United States,8139,"Business, professional, labor, political, and similar organizations",A,All establishments,808,8 largest firms,2002,19,2102785,4.8,309475,80721,4086
0100000US,,United States,8139,"Business, professional, labor, political, and similar organizations",A,All establishments,820,20 largest firms,2002,51,3627591,8.3,594797,151025,8282
0100000US,,United States,8139,"Business, professional, labor, political, and similar organizations",A,All establishments,850,50 largest firms,2002,165,6036932,13.9,1398034,348843,24115
0100000US,,United States,8139,"Business, professional, labor, political, and similar organizations",N,Establishments exempt from federal income tax,001,All firms,2002,46761,43509350,100.0,12237761,3015021,331851
0100000US,,United States,8139,"Business, professional, labor, political, and similar organizations",N,Establishments exempt from federal income tax,804,4 largest firms,2002,8,1363317,3.1,199107,61612,2799
0100000US,,United States,8139,"Business, professional, labor, political, and similar organizations",N,Establishments exempt from federal income tax,808,8 largest firms,2002,19,2102785,4.8,309475,80721,4086
0100000US,,United States,8139,"Business, professional, labor, political, and similar organizations",N,Establishments exempt from federal income tax,820,20 largest firms,2002,51,3627591,8.3,594797,151025,8282
0100000US,,United States,8139,"Business, professional, labor, political, and similar organizations",N,Establishments exempt from federal income tax,850,50 largest firms,2002,165,6036932,13.9,1398034,348843,24115
0100000US,,United States,81391,Business associations,A,All establishments,001,All firms,2002,17330,17293914,100.0,5342498,1346623,122090
0100000US,,United States,81391,Business associations,A,All establishments,804,4 largest firms,2002,20,674850,3.9,114998,32614,1543
0100000US,,United States,81391,Business associations,A,All establishments,808,8 largest firms,2002,27,1092045,6.3,249538,67160,4003
0100000US,,United States,81391,Business associations,A,All establishments,820,20 largest firms,2002,91,1966425,11.4,543008,139579,8372
0100000US,,United States,81391,Business associations,A,All establishments,850,50 largest firms,2002,160,3251960,18.8,867840,222017,12914
0100000US,,United States,81391,Business associations,N,Establishments exempt from federal income tax,001,All firms,2002,17330,17293914,100.0,5342498,1346623,122090
0100000US,,United States,81391,Business associations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,20,674850,3.9,114998,32614,1543
0100000US,,United States,81391,Business associations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,27,1092045,6.3,249538,67160,4003
0100000US,,United States,81391,Business associations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,91,1966425,11.4,543008,139579,8372
0100000US,,United States,81391,Business associations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,160,3251960,18.8,867840,222017,12914
0100000US,,United States,813910,Business associations,A,All establishments,001,All firms,2002,17330,17293914,100.0,5342498,1346623,122090
0100000US,,United States,813910,Business associations,A,All establishments,804,4 largest firms,2002,20,674850,3.9,114998,32614,1543
0100000US,,United States,813910,Business associations,A,All establishments,808,8 largest firms,2002,27,1092045,6.3,249538,67160,4003
0100000US,,United States,813910,Business associations,A,All establishments,820,20 largest firms,2002,91,1966425,11.4,543008,139579,8372
0100000US,,United States,813910,Business associations,A,All establishments,850,50 largest firms,2002,160,3251960,18.8,867840,222017,12914
0100000US,,United States,813910,Business associations,N,Establishments exempt from federal income tax,001,All firms,2002,17330,17293914,100.0,5342498,1346623,122090
0100000US,,United States,813910,Business associations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,20,674850,3.9,114998,32614,1543
0100000US,,United States,813910,Business associations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,27,1092045,6.3,249538,67160,4003
0100000US,,United States,813910,Business associations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,91,1966425,11.4,543008,139579,8372
0100000US,,United States,813910,Business associations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,160,3251960,18.8,867840,222017,12914
0100000US,,United States,81392,Professional organizations,A,All establishments,001,All firms,2002,7391,11083928,100.0,3330069,816573,72416
0100000US,,United States,81392,Professional organizations,A,All establishments,804,4 largest firms,2002,15,706347,6.4,215341,54757,3623
0100000US,,United States,81392,Professional organizations,A,All establishments,808,8 largest firms,2002,26,1074867,9.7,336298,84883,5525
0100000US,,United States,81392,Professional organizations,A,All establishments,820,20 largest firms,2002,59,1837302,16.6,530501,131104,8912
0100000US,,United States,81392,Professional organizations,A,All establishments,850,50 largest firms,2002,152,2967972,26.8,845490,210326,14482
0100000US,,United States,81392,Professional organizations,N,Establishments exempt from federal income tax,001,All firms,2002,7391,11083928,100.0,3330069,816573,72416
0100000US,,United States,81392,Professional organizations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,15,706347,6.4,215341,54757,3623
0100000US,,United States,81392,Professional organizations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,26,1074867,9.7,336298,84883,5525
0100000US,,United States,81392,Professional organizations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,59,1837302,16.6,530501,131104,8912
0100000US,,United States,81392,Professional organizations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,152,2967972,26.8,845490,210326,14482
0100000US,,United States,813920,Professional organizations,A,All establishments,001,All firms,2002,7391,11083928,100.0,3330069,816573,72416
0100000US,,United States,813920,Professional organizations,A,All establishments,804,4 largest firms,2002,15,706347,6.4,215341,54757,3623
0100000US,,United States,813920,Professional organizations,A,All establishments,808,8 largest firms,2002,26,1074867,9.7,336298,84883,5525
0100000US,,United States,813920,Professional organizations,A,All establishments,820,20 largest firms,2002,59,1837302,16.6,530501,131104,8912
0100000US,,United States,813920,Professional organizations,A,All establishments,850,50 largest firms,2002,152,2967972,26.8,845490,210326,14482
0100000US,,United States,813920,Professional organizations,N,Establishments exempt from federal income tax,001,All firms,2002,7391,11083928,100.0,3330069,816573,72416
0100000US,,United States,813920,Professional organizations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,15,706347,6.4,215341,54757,3623
0100000US,,United States,813920,Professional organizations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,26,1074867,9.7,336298,84883,5525
0100000US,,United States,813920,Professional organizations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,59,1837302,16.6,530501,131104,8912
0100000US,,United States,813920,Professional organizations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,152,2967972,26.8,845490,210326,14482
0100000US,,United States,81399,"Other similar organizations (except business, professional, labor, and political organizations)",A,All establishments,001,All firms,2002,22040,15131508,100.0,3565194,851825,137345
0100000US,,United States,81399,"Other similar organizations (except business, professional, labor, and political organizations)",A,All establishments,804,4 largest firms,2002,5,1262245,8.3,127693,31141,1250
0100000US,,United States,81399,"Other similar organizations (except business, professional, labor, and political organizations)",A,All establishments,808,8 largest firms,2002,12,1798233,11.9,194132,50601,2298
0100000US,,United States,81399,"Other similar organizations (except business, professional, labor, and political organizations)",A,All establishments,820,20 largest firms,2002,26,2811734,18.6,415528,100428,8312
0100000US,,United States,81399,"Other similar organizations (except business, professional, labor, and political organizations)",A,All establishments,850,50 largest firms,2002,104,3658282,24.2,584940,138342,12751
0100000US,,United States,81399,"Other similar organizations (except business, professional, labor, and political organizations)",N,Establishments exempt from federal income tax,001,All firms,2002,22040,15131508,100.0,3565194,851825,137345
0100000US,,United States,81399,"Other similar organizations (except business, professional, labor, and political organizations)",N,Establishments exempt from federal income tax,804,4 largest firms,2002,5,1262245,8.3,127693,31141,1250
0100000US,,United States,81399,"Other similar organizations (except business, professional, labor, and political organizations)",N,Establishments exempt from federal income tax,808,8 largest firms,2002,12,1798233,11.9,194132,50601,2298
0100000US,,United States,81399,"Other similar organizations (except business, professional, labor, and political organizations)",N,Establishments exempt from federal income tax,820,20 largest firms,2002,26,2811734,18.6,415528,100428,8312
